problemName,vehicleFileID,cutoffTime,problemType,problemTypeString,numUAVs,numTrucks,requireTruckAtDepot,requireDriver,runString,numCustomers,timestamp,ofv,bestBound,totalTime,isOptimal,numUAVcust,numTruckCust,waitingTruck,waitingUAV
20170608T122048564577,101,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 101 5 2 4 -1 1 1,10, 2018-04-19 13:05:54,1473.452895,-1,0.094491, False,3,7,270,638.029475
20170608T122048564577,102,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 102 5 2 1 -1 1 1,10, 2018-04-19 13:05:54,1473.452895,-1,0.058265, False,3,7,270,225.234475
20170608T122048564577,102,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 102 5 2 2 -1 1 1,10, 2018-04-19 13:05:55,1473.452895,-1,0.076281, False,3,7,270,342.724733
20170608T122048564577,102,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 102 5 2 3 -1 1 1,10, 2018-04-19 13:05:55,1473.452895,-1,0.086103, False,3,7,270,638.029475
20170608T122048564577,102,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 102 5 2 4 -1 1 1,10, 2018-04-19 13:05:56,1473.452895,-1,0.114432, False,3,7,270,638.029475
20170608T122048564577,103,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 103 5 2 1 -1 1 1,10, 2018-04-19 13:05:57,1528.563089,-1,0.091693, False,2,8,186.121291,211.941055
20170608T122048564577,103,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 103 5 2 2 -1 1 1,10, 2018-04-19 13:05:57,1473.452896,-1,0.135691, False,3,7,240,168.753137
20170608T122048564577,103,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 103 5 2 3 -1 1 1,10, 2018-04-19 13:05:58,1473.452896,-1,0.107528, False,3,7,240,168.753137
20170608T122048564577,103,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 103 5 2 4 -1 1 1,10, 2018-04-19 13:05:58,1473.452896,-1,0.114823, False,3,7,240,168.753137
20170608T122048564577,104,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 104 5 2 1 -1 1 1,10, 2018-04-19 13:05:59,1522.441798,-1,0.119427, False,2,8,150,463.715689
20170608T122048564577,104,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 104 5 2 2 -1 1 1,10, 2018-04-19 13:05:59,1473.452896,-1,0.113378, False,3,7,240,168.753137
20170608T122048564577,104,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 104 5 2 3 -1 1 1,10, 2018-04-19 13:06:00,1473.452896,-1,0.121146, False,3,7,240,168.753137
20170608T122048564577,104,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122048564577 104 5 2 4 -1 1 1,10, 2018-04-19 13:06:01,1473.452896,-1,0.159952, False,3,7,270,473.131861
20170608T122053358160,101,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 101 5 2 1 -1 1 1,10, 2018-04-19 13:06:01,1649.186533,-1,0.044148, False,2,8,190.643737,50.027565
20170608T122053358160,101,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 101 5 2 2 -1 1 1,10, 2018-04-19 13:06:02,1638.542796,-1,0.087211, False,2,8,180,169.94424
20170608T122053358160,101,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 101 5 2 3 -1 1 1,10, 2018-04-19 13:06:02,1638.542796,-1,0.101245, False,2,8,180,169.94424
20170608T122053358160,101,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 101 5 2 4 -1 1 1,10, 2018-04-19 13:06:03,1638.542796,-1,0.09921, False,2,8,180,169.94424
20170608T122053358160,102,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 102 5 2 1 -1 1 1,10, 2018-04-19 13:06:03,1649.186533,-1,0.043917, False,2,8,190.643737,50.027565
20170608T122053358160,102,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 102 5 2 2 -1 1 1,10, 2018-04-19 13:06:04,1638.542796,-1,0.073772, False,2,8,180,169.94424
20170608T122053358160,102,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 102 5 2 3 -1 1 1,10, 2018-04-19 13:06:04,1638.542796,-1,0.098863, False,2,8,180,169.94424
20170608T122053358160,102,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 102 5 2 4 -1 1 1,10, 2018-04-19 13:06:05,1638.542796,-1,0.103314, False,2,8,180,169.94424
20170608T122053358160,103,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 103 5 2 1 -1 1 1,10, 2018-04-19 13:06:05,1709.513531,-1,0.066637, False,2,8,180,79.924542
20170608T122053358160,103,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 103 5 2 2 -1 1 1,10, 2018-04-19 13:06:06,1698.536997,-1,0.098417, False,2,8,180,279.408374
20170608T122053358160,103,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 103 5 2 3 -1 1 1,10, 2018-04-19 13:06:07,1649.275934,-1,0.103492, False,3,7,270,344.16771
20170608T122053358160,103,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 103 5 2 4 -1 1 1,10, 2018-04-19 13:06:07,1649.275934,-1,0.11097, False,3,7,270,344.16771
20170608T122053358160,104,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 104 5 2 1 -1 1 1,10, 2018-04-19 13:06:08,1709.513531,-1,0.062383, False,2,8,180,79.924542
20170608T122053358160,104,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 104 5 2 2 -1 1 1,10, 2018-04-19 13:06:08,1698.536997,-1,0.101529, False,2,8,180,279.408374
20170608T122053358160,104,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 104 5 2 3 -1 1 1,10, 2018-04-19 13:06:09,1649.275934,-1,0.100452, False,3,7,270,374.16771
20170608T122053358160,104,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122053358160 104 5 2 4 -1 1 1,10, 2018-04-19 13:06:09,1649.275934,-1,0.132772, False,3,7,270,374.16771
20170608T122058404415,101,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 101 5 2 1 -1 1 1,10, 2018-04-19 13:06:10,1352.250883,-1,0.08065, False,2,8,180,100.324592
20170608T122058404415,101,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 101 5 2 2 -1 1 1,10, 2018-04-19 13:06:11,1348.805887,-1,0.071073, False,3,7,270,278.608355
20170608T122058404415,101,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 101 5 2 3 -1 1 1,10, 2018-04-19 13:06:11,1348.805887,-1,0.071721, False,3,7,270,278.608355
20170608T122058404415,101,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 101 5 2 4 -1 1 1,10, 2018-04-19 13:06:12,1348.805887,-1,0.075825, False,3,7,270,278.608355
20170608T122058404415,102,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 102 5 2 1 -1 1 1,10, 2018-04-19 13:06:12,1352.250883,-1,0.065071, False,2,8,180,100.324592
20170608T122058404415,102,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 102 5 2 2 -1 1 1,10, 2018-04-19 13:06:13,1348.805887,-1,0.073141, False,3,7,270,308.608355
20170608T122058404415,102,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 102 5 2 3 -1 1 1,10, 2018-04-19 13:06:13,1348.805887,-1,0.071884, False,3,7,270,308.608355
20170608T122058404415,102,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 102 5 2 4 -1 1 1,10, 2018-04-19 13:06:14,1348.805887,-1,0.081151, False,3,7,270,308.608355
20170608T122058404415,103,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 103 5 2 1 -1 1 1,10, 2018-04-19 13:06:14,1500.090522,-1,0.104482, False,2,8,327.839639,220.609059
20170608T122058404415,103,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 103 5 2 2 -1 1 1,10, 2018-04-19 13:06:15,1352.247654,-1,0.24216, False,2,8,179.979929,62.332308
20170608T122058404415,103,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 103 5 2 3 -1 1 1,10, 2018-04-19 13:06:16,1348.805887,-1,0.08584, False,3,7,270,283.959536
20170608T122058404415,103,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 103 5 2 4 -1 1 1,10, 2018-04-19 13:06:16,1348.805887,-1,0.092995, False,3,7,270,283.959536
20170608T122058404415,104,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 104 5 2 1 -1 1 1,10, 2018-04-19 13:06:17,1500.090522,-1,0.103786, False,2,8,327.839639,220.609059
20170608T122058404415,104,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 104 5 2 2 -1 1 1,10, 2018-04-19 13:06:17,1352.247654,-1,0.32944, False,2,8,179.979929,62.332308
20170608T122058404415,104,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 104 5 2 3 -1 1 1,10, 2018-04-19 13:06:18,1348.805887,-1,0.107546, False,3,7,270,278.463861
20170608T122058404415,104,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122058404415 104 5 2 4 -1 1 1,10, 2018-04-19 13:06:19,1348.805887,-1,0.096746, False,3,7,270,278.463861
20170608T122103536027,101,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 101 5 2 1 -1 1 1,10, 2018-04-19 13:06:19,1504.472408,-1,0.063455, False,4,6,330,278.317607
20170608T122103536027,101,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 101 5 2 2 -1 1 1,10, 2018-04-19 13:06:20,1504.472408,-1,0.089266, False,4,6,300,968.073531
20170608T122103536027,101,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 101 5 2 3 -1 1 1,10, 2018-04-19 13:06:20,1504.472408,-1,0.082583, False,4,6,300,968.073531
20170608T122103536027,101,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 101 5 2 4 -1 1 1,10, 2018-04-19 13:06:21,1504.472408,-1,0.080982, False,4,6,300,592.565998
20170608T122103536027,102,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 102 5 2 1 -1 1 1,10, 2018-04-19 13:06:21,1504.472408,-1,0.062182, False,4,6,330,373.350477
20170608T122103536027,102,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 102 5 2 2 -1 1 1,10, 2018-04-19 13:06:22,1504.472408,-1,0.056378, False,4,6,300,592.565998
20170608T122103536027,102,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 102 5 2 3 -1 1 1,10, 2018-04-19 13:06:22,1504.472408,-1,0.06649, False,4,6,300,592.565998
20170608T122103536027,102,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 102 5 2 4 -1 1 1,10, 2018-04-19 13:06:23,1504.472408,-1,0.071638, False,4,6,300,592.565998
20170608T122103536027,103,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 103 5 2 1 -1 1 1,10, 2018-04-19 13:06:23,1560.867915,-1,0.09976, False,0,10,0,0
20170608T122103536027,103,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 103 5 2 2 -1 1 1,10, 2018-04-19 13:06:24,1548.622052,-1,0.276935, False,2,8,122.214998,73.017655
20170608T122103536027,103,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 103 5 2 3 -1 1 1,10, 2018-04-19 13:06:25,1527.892724,-1,0.385554, False,3,7,180,331.490853
20170608T122103536027,103,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 103 5 2 4 -1 1 1,10, 2018-04-19 13:06:26,1527.892724,-1,0.255812, False,3,7,180,331.490853
20170608T122103536027,104,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 104 5 2 1 -1 1 1,10, 2018-04-19 13:06:26,1560.867915,-1,0.096778, False,0,10,0,0
20170608T122103536027,104,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 104 5 2 2 -1 1 1,10, 2018-04-19 13:06:27,1548.622052,-1,0.252121, False,2,8,122.214998,73.017655
20170608T122103536027,104,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 104 5 2 3 -1 1 1,10, 2018-04-19 13:06:28,1527.892724,-1,0.335225, False,3,7,180,331.490853
20170608T122103536027,104,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122103536027 104 5 2 4 -1 1 1,10, 2018-04-19 13:06:28,1527.892724,-1,0.24975, False,3,7,180,331.490853
20170608T122108589505,101,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 101 5 2 1 -1 1 1,10, 2018-04-19 13:06:29,1611.498478,-1,0.061458, False,4,6,364.147176,230.056902
20170608T122108589505,101,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 101 5 2 2 -1 1 1,10, 2018-04-19 13:06:30,1512.811571,-1,0.064015, False,5,5,390,310.684917
20170608T122108589505,101,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 101 5 2 3 -1 1 1,10, 2018-04-19 13:06:30,1512.811571,-1,0.06308, False,5,5,360,560.297543
20170608T122108589505,101,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 101 5 2 4 -1 1 1,10, 2018-04-19 13:06:31,1512.811571,-1,0.068908, False,5,5,330,849.775735
20170608T122108589505,102,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 102 5 2 1 -1 1 1,10, 2018-04-19 13:06:31,1564.175272,-1,0.064959, False,1,9,90,44.169596
20170608T122108589505,102,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 102 5 2 2 -1 1 1,10, 2018-04-19 13:06:32,1512.811571,-1,0.104586, False,5,5,390,310.684917
20170608T122108589505,102,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 102 5 2 3 -1 1 1,10, 2018-04-19 13:06:32,1512.811571,-1,0.064682, False,5,5,360,560.297543
20170608T122108589505,102,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 102 5 2 4 -1 1 1,10, 2018-04-19 13:06:33,1512.811571,-1,0.111946, False,5,5,330,849.775735
20170608T122108589505,103,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 103 5 2 1 -1 1 1,10, 2018-04-19 13:06:33,1564.175272,-1,0.084374, False,1,9,60,6.67349
20170608T122108589505,103,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 103 5 2 2 -1 1 1,10, 2018-04-19 13:06:34,1564.175272,-1,0.182137, False,1,9,60,6.67349
20170608T122108589505,103,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 103 5 2 3 -1 1 1,10, 2018-04-19 13:06:35,1552.897194,-1,0.196676, False,4,6,271.436489,364.178337
20170608T122108589505,103,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 103 5 2 4 -1 1 1,10, 2018-04-19 13:06:35,1552.27124,-1,0.786974, False,4,6,270,361.489942
20170608T122108589505,104,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 104 5 2 1 -1 1 1,10, 2018-04-19 13:06:37,1564.175272,-1,0.092843, False,1,9,60,6.67349
20170608T122108589505,104,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 104 5 2 2 -1 1 1,10, 2018-04-19 13:06:37,1564.175272,-1,0.18526, False,1,9,60,6.67349
20170608T122108589505,104,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 104 5 2 3 -1 1 1,10, 2018-04-19 13:06:38,1551.460705,-1,0.252196, False,4,6,270,359.868871
20170608T122108589505,104,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T122108589505 104 5 2 4 -1 1 1,10, 2018-04-19 13:06:38,1552.27124,-1,1.149318, False,4,6,270,361.489942
20170608T131310834813,101,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 101 5 2 1 -1 1 1,10, 2018-04-19 13:06:40,1206.838446,-1,0.070912, False,3,7,314.331171,172.380653
20170608T131310834813,101,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 101 5 2 2 -1 1 1,10, 2018-04-19 13:06:41,1191.401612,-1,0.0658, False,3,7,298.894337,115.392662
20170608T131310834813,101,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 101 5 2 3 -1 1 1,10, 2018-04-19 13:06:41,1191.401612,-1,0.085512, False,3,7,298.894337,115.392662
20170608T131310834813,101,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 101 5 2 4 -1 1 1,10, 2018-04-19 13:06:42,1191.401612,-1,0.082664, False,3,7,298.894337,115.392662
20170608T131310834813,102,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 102 5 2 1 -1 1 1,10, 2018-04-19 13:06:42,1206.838446,-1,0.081717, False,3,7,314.331171,172.380653
20170608T131310834813,102,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 102 5 2 2 -1 1 1,10, 2018-04-19 13:06:43,1191.401612,-1,0.07045, False,3,7,298.894337,115.392662
20170608T131310834813,102,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 102 5 2 3 -1 1 1,10, 2018-04-19 13:06:43,1191.401612,-1,0.080209, False,3,7,298.894337,115.392662
20170608T131310834813,102,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 102 5 2 4 -1 1 1,10, 2018-04-19 13:06:44,1191.401612,-1,0.084725, False,3,7,298.894337,115.392662
20170608T131310834813,103,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 103 5 2 1 -1 1 1,10, 2018-04-19 13:06:44,1456.696802,-1,0.084541, False,0,10,0,0
20170608T131310834813,103,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 103 5 2 2 -1 1 1,10, 2018-04-19 13:06:45,1410.063575,-1,0.196704, False,4,6,510.407089,200.282544
20170608T131310834813,103,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 103 5 2 3 -1 1 1,10, 2018-04-19 13:06:46,1410.063575,-1,0.224939, False,4,6,510.407089,200.282544
20170608T131310834813,103,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 103 5 2 4 -1 1 1,10, 2018-04-19 13:06:46,1251.483044,-1,0.219026, False,4,6,240,460.005071
20170608T131310834813,104,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 104 5 2 1 -1 1 1,10, 2018-04-19 13:06:47,1456.696802,-1,0.077196, False,0,10,0,0
20170608T131310834813,104,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 104 5 2 2 -1 1 1,10, 2018-04-19 13:06:48,1421.539273,-1,0.180515, False,3,7,285.796079,96.271194
20170608T131310834813,104,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 104 5 2 3 -1 1 1,10, 2018-04-19 13:06:48,1421.539273,-1,0.218377, False,3,7,285.796079,96.271194
20170608T131310834813,104,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py buffalo 20170608T131310834813 104 5 2 4 -1 1 1,10, 2018-04-19 13:06:49,1251.483044,-1,0.224321, False,4,6,240,460.005071
20170606T113038113409,101,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 101 5 2 1 -1 1 1,25, 2018-04-18 19:26:45,7938.299992,-1,0.790734, False,10,15,1137.348074,1384.086886
20170606T113038113409,101,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 101 5 2 2 -1 1 1,25, 2018-04-18 19:26:46,7334.180306,-1,0.94217, False,14,11,1507.503744,2168.152859
20170606T113038113409,101,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 101 5 2 3 -1 1 1,25, 2018-04-18 19:26:48,7180.156925,-1,1.598528, False,15,10,1513.083051,2475.796751
20170606T113038113409,101,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 101 5 2 4 -1 1 1,25, 2018-04-18 19:26:50,7180.156925,-1,1.794426, False,15,10,1513.083051,2551.12515
20170606T113038113409,102,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 102 5 2 1 -1 1 1,25, 2018-04-18 19:26:52,7298.026042,-1,0.711079, False,10,15,916.224291,1135.129845
20170606T113038113409,102,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 102 5 2 2 -1 1 1,25, 2018-04-18 19:26:53,6484.767563,-1,0.721047, False,17,8,1512.784751,3603.705111
20170606T113038113409,102,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 102 5 2 3 -1 1 1,25, 2018-04-18 19:26:54,6240.992763,-1,0.96908, False,19,6,1620,7424.764429
20170606T113038113409,102,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 102 5 2 4 -1 1 1,25, 2018-04-18 19:26:56,6230.280727,-1,0.960372, False,20,5,1740,9104.950826
20170606T113038113409,103,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 103 5 2 1 -1 1 1,25, 2018-04-18 19:26:57,8835.532857,-1,0.817523, False,8,17,1269.700513,206.053371
20170606T113038113409,103,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 103 5 2 2 -1 1 1,25, 2018-04-18 19:26:58,8459.226916,-1,1.80005, False,10,15,1316.594875,841.393963
20170606T113038113409,103,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 103 5 2 3 -1 1 1,25, 2018-04-18 19:27:01,8459.226916,-1,2.269581, False,10,15,1316.594875,841.393963
20170606T113038113409,103,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 103 5 2 4 -1 1 1,25, 2018-04-18 19:27:04,8459.226916,-1,2.626333, False,10,15,1316.594875,841.393963
20170606T113038113409,104,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 104 5 2 1 -1 1 1,25, 2018-04-18 19:27:07,8573.169911,-1,0.83755, False,7,18,922.474116,738.871449
20170606T113038113409,104,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 104 5 2 2 -1 1 1,25, 2018-04-18 19:27:08,7892.026634,-1,2.257129, False,10,15,1172.55831,2237.932164
20170606T113038113409,104,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 104 5 2 3 -1 1 1,25, 2018-04-18 19:27:11,6961.818623,-1,4.50247, False,15,10,1710.313965,4275.163674
20170606T113038113409,104,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py seattle 20170606T113038113409 104 5 2 4 -1 1 1,25, 2018-04-18 19:27:16,6816.941251,-1,4.300632, False,18,7,1668.432599,5246.260034
20170606T113251786976,101,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py seattle 20170606T113251786976 101 5 2 1 -1 1 1,25, 2018-04-18 19:27:20,9935.372682,-1,0.458117, False,8,17,909.109431,1051.434236
20170606T113251786976,101,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py seattle 20170606T113251786976 101 5 2 2 -1 1 1,25, 2018-04-18 19:27:21,10374.600804,-1,1.446737, False,5,20,526.743554,261.720971
20170606T113251786976,101,5,2, mFSTSP Heuristic,3,1, True, True, mfstsp_mission_control.py seattle 20170606T113251786976 101 5 2 3 -1 1 1,25, 2018-04-18 19:27:23,10374.600804,-1,1.690931, False,5,20,526.743554,261.720971
20170606T113251786976,101,5,2, mFSTSP Heuristic,4,1, True, True, mfstsp_mission_control.py seattle 20170606T113251786976 101 5 2 4 -1 1 1,25, 2018-04-18 19:27:25,10374.600804,-1,1.882667, False,5,20,526.743554,261.720971
20170606T113251786976,102,5,2, mFSTSP Heuristic,1,1, True, True, mfstsp_mission_control.py seattle 20170606T113251786976 102 5 2 1 -1 1 1,25, 2018-04-18 19:27:28,8970.930128,-1,0.608341, False,11,14,1703.719038,899.858664
20170606T113251786976,102,5,2, mFSTSP Heuristic,2,1, True, True, mfstsp_mission_control.py seattle 20170606T113251786976 102 5 2 2 -1 1 1,25, 2018-04-18 19:27:29,7365.492125,-1,1.139456, False,17,8,2244.91659,3423.756661
